Open High Low Close Volume nTrades Value
18770 18770 18770 18770 696 11 13063920
18708 18770 18708 18770 803 11 15061460
18770 18770 18769 18769 699 11 13120169
18769 18769 18769 18769 690 12 12950610
18769 18769 18769 18769 699 11 13119531
18769 18769 18769 18769 758 13 14226902
18769 18769 18720 18720 9012 15 168726004
18720 18720 18720 18720 709 11 13272480
18720 18720 18720 18720 779 12 14582880
18720 18720 18720 18720 1687 12 31580640
18720 18720 18720 18720 758 12 14189760
18720 18720 18720 18720 2692 12 50394240
18720 18720 18719 18719 704 11 13178695
18719 18719 18719 18719 755 12 14132845
18719 18719 18719 18719 678 11 12691482
18719 18719 18719 18719 747 12 13983093
18719 18720 18719 18720 695 12 13009850
18720 18720 18720 18720 702 11 13141440
18720 18720 18720 18720 692 11 12954240
18720 18720 18720 18720 754 12 14114880
18720 18720 18720 18720 1944 14 36391680
18720 18720 18719 18719 683 11 12785697
18719 18719 18719 18719 773 12 14469787
18719 18719 18719 18719 766 12 14338754
18719 18719 18715 18719 805 12 15068395
18719 18719 18718 18718 709 11 13271506
18718 18718 18715 18718 3099 14 58001112
18718 18718 18718 18718 758 14 14188244
18718 18718 18700 18718 8280 43 154912580
18718 18719 18718 18719 3463 52 64823255
18719 18720 18700 18720 13769 49 257629250
18700 18888 18700 18888 2905 15 54336848
18888 18888 18888 18888 392 6 7404096
18888 18890 18888 18890 327 6 6176956
18890 18890 18720 18720 561 9 10542539
18720 18880 18720 18880 1447 12 27108160
18880 18880 18878 18878 315 5 5946889
18875 18875 18869 18869 375 6 7076724
18869 18869 18863 18863 377 6 7112429
18863 18863 18800 18800 497 8 9351409
18800 18800 18800 18800 767 12 14419600
18800 18800 18799 18799 736 12 13836307
18799 18799 18797 18797 625 10 11748753
18796 18798 18795 18795 9882 14 185733460
18795 18799 18795 18799 1018 14 19136264
18799 18799 18799 18799 665 10 12501335
18799 18799 18799 18799 753 12 14155647
18799 18799 18799 18799 780 13 14663220
18799 18799 18799 18799 748 12 14061652
18799 18799 18795 18797 1044 14 19623931
18797 18797 18795 18795 1120 11 21051282
18795 18795 18795 18795 1033 13 19415235
18795 18796 18795 18796 737 13 13852222
18796 18796 18796 18796 1032 11 19397472
18796 18796 18796 18796 380 6 7142480
18796 18796 18796 18796 1396 19 26239216
18796 18796 18796 18796 758 12 14247368
18796 18800 18796 18800 618 12 11617276
18800 18800 18800 18800 778 12 14626400
18800 18800 18800 18800 705 11 13254000
18800 18800 18800 18800 796 12 14964800
18800 18808 18800 18800 634 11 11920160
18799 18799 18799 18799 761 12 14306039
18799 18799 18799 18799 758 12 14249642
18799 18799 18798 18798 681 11 12801933
18798 18798 18797 18797 689 11 12951449
18797 18797 18710 18796 865 13 16250323
18796 18796 18795 18795 747 12 14040243
18795 18795 18794 18794 758 12 14246232
18794 18795 18794 18795 626 13 11765361
18795 18795 18795 18795 754 13 14171430
18794 18794 18794 18794 765 12 14377410
18794 18794 18794 18794 651 10 12234894
18794 18794 18794 18794 772 12 14508968
18794 18794 18794 18794 770 12 14471380
18794 18794 18794 18794 697 11 13099418
18794 18794 18794 18794 671 11 12610774
18794 18794 18793 18793 749 12 14076207
18793 18793 18793 18793 746 12 14019578
18793 18793 18793 18793 766 12 14395438
18793 18793 18793 18793 640 10 12027520
18793 18793 18793 18793 773 12 14526989
18793 18793 18792 18792 742 12 13943788
18792 18792 18792 18792 687 11 12910104
18792 18792 18792 18792 710 11 13342320
18792 18792 18790 18792 750 13 14093800
18792 18792 18792 18792 771 12 14488632
18792 18792 18792 18792 823 14 15465816
18792 18792 18791 18791 621 10 11669331
18791 18791 18790 18790 739 12 13886052
18790 18790 18790 18790 755 14 14186450
18790 18790 18790 18790 757 12 14224030
18790 18790 18790 18790 691 14 12983890
18790 18790 18790 18790 736 12 13829440
18789 18789 18789 18789 755 12 14185695
18789 18789 18789 18789 653 10 12269217
18788 18788 18788 18788 750 12 14091000
18788 18788 18787 18787 774 13 14541783
18787 18787 18786 18786 761 12 14296273
18786 18786 18750 18750 1333 13 25016207
18784 18784 18707 18784 2058 15 38559019
18783 18783 18783 18783 626 10 11758158
18782 18782 18780 18780 783 13 14705262
18779 18779 18778 18778 771 13 14478349
18778 18778 18774 18774 757 12 14213454
18774 18774 18773 18773 617 10 11583062
18772 18772 18771 18772 764 13 14341681
18772 18772 18770 18771 752 13 14115968
18771 18771 18771 18771 728 12 13665288
18771 18771 18765 18765 709 11 13306045
18765 18765 18701 18701 8573 16 160382315
18764 18764 18764 18764 743 12 13941652
18764 18765 18764 18765 826 14 15499362
18765 18765 18764 18764 698 11 13097785
18764 18764 18764 18764 752 12 14110528
18764 18764 18763 18763 776 12 14560606
18763 18764 18763 18764 778 13 14598146
18764 18764 18764 18764 691 11 12965924
18764 18764 18764 18764 761 12 14279404
18764 18764 18730 18764 1753 13 32859292
18764 18764 18764 18764 693 11 13003452
18764 18764 18764 18764 700 11 13134800
18764 18764 18763 18763 760 12 14260256
18701 18763 18701 18763 684 11 12830296
18763 18763 18761 18761 763 12 14315158
18761 18761 18759 18759 637 10 11950187
18759 18759 18757 18757 750 12 14068803
18757 18757 18755 18755 697 11 13072665
18755 18755 18753 18753 698 11 13089844
18750 18752 18749 18749 704 12 13200236
18749 18749 18747 18747 699 11 13104851
18747 18747 18745 18745 758 12 14209474
18745 18745 18744 18744 697 11 13064824
18744 18744 18744 18744 695 12 13027080
18743 18743 18701 18742 745 13 13961118
18741 18741 18740 18740 700 11 13118450
18740 18740 18740 18740 747 12 13998780
18740 18740 18740 18740 633 10 11862420
18740 18740 18738 18738 765 12 14335595
18738 18738 18701 18738 816 11 15283807
18738 18738 18735 18735 752 12 14090038
18735 18735 18734 18734 684 11 12814429
18733 18733 18730 18733 756 13 14161122
18733 18733 18730 18730 1138 14 21316145
18730 18730 18730 18730 703 11 13167190
18730 18730 18728 18728 711 11 13315997
18728 18728 18725 18727 1381 14 25862893
18726 18726 18724 18724 735 12 13762632
18723 18723 18722 18723 627 11 11739210
18723 18723 18721 18721 737 12 13797868
18720 18720 18700 18700 23719 20 443555884
18700 18700 18700 18700 129 2 2412300
18700 18700 18696 18700 7504 22 140299620
18700 18700 18700 18700 1123 19 21000100
18700 18700 18700 18700 944 15 17652800
18700 18700 18698 18700 1122 20 20981284
18700 18700 18697 18697 6929 21 129554300
18700 18700 18697 18700 7262 20 135780983
18700 18700 18696 18700 4133 19 77275100
18700 18700 18700 18700 1144 18 21392800
18700 18700 18700 18700 955 15 17858500
18700 18700 18700 18700 1146 18 21430200
18700 18700 18700 18700 1073 16 20065100
18700 18700 18700 18700 1152 18 21542400
18700 18700 18700 18700 1089 17 20364300
18700 18700 18700 18700 2087 17 39026900
18700 18730 18700 18730 2468 18 46165730
18730 18730 18730 18730 780 12 14609400
18730 18730 18730 18730 635 10 11893550
18730 18730 18730 18730 750 14 14047500
18730 18730 18730 18730 698 11 13073540
18730 18730 18730 18730 692 11 12961160
18730 18730 18729 18729 1023 13 19160416
18729 18730 18729 18730 741 14 13878806
18730 18730 18730 18730 743 13 13916390
18730 18730 18730 18730 634 10 11874820
18730 18730 18729 18730 837 13 15676950
18729 18729 18729 18729 779 12 14589891
18729 18730 18729 18730 1822 15 34124839
18730 18730 18730 18730 694 12 12998620
18730 18730 18730 18730 683 11 12792590
18730 18730 18700 18730 866 13 16217480
18730 18730 18730 18730 772 12 14459560
18730 18730 18730 18730 496 9 9290080
18730 18730 18730 18730 969 16 18149370
18730 18730 18730 18730 747 12 13991310
18730 18730 18730 18730 644 10 12062120
18730 18730 18730 18730 640 10 11987200
18730 18730 18730 18730 2561 17 47967530
18730 18730 18730 18730 1029 13 19273170
18730 18730 18730 18730 752 11 14084960
18730 18730 18730 18730 734 12 13747820
18730 18740 18730 18740 651 11 12196720
18740 18740 18739 18739 763 12 14298489
18739 18746 18739 18746 2141 17 40123082
18746 18746 18745 18745 6083 15 114031793
18745 18745 18745 18745 699 11 13102755
18745 18745 18745 18745 1005 13 18838725
18745 18745 18745 18745 1037 14 19438565
18745 18746 18745 18746 622 11 11659878
18746 18746 18746 18746 949 13 17789954
18746 18746 18746 18746 689 11 12915994
18746 18746 18746 18746 690 11 12934740
18746 18758 18707 18758 5766 20 108088628
18758 18758 18701 18758 4278 15 80067144
18758 18758 18701 18758 4495 18 84160440
18704 18770 18704 18770 956 13 17939506
18770 18770 18770 18770 1080 15 20271600
18711 18770 18710 18770 983 13 18422408
18770 18770 18730 18770 1088 14 20408280
18770 18783 18702 18783 1582 17 29668713
18782 18782 18782 18782 634 10 11907788
18782 18782 18782 18782 755 12 14180410
18782 18782 18782 18782 641 10 12039262
18782 18782 18702 18782 1209 14 22675174
18782 18782 18781 18781 801 14 15044258
18781 18781 18702 18781 2190 15 41100546
18781 18781 18781 18781 858 11 16114098
18781 18781 18781 18781 767 14 14405027
18781 18782 18775 18782 756 15 14196382
18782 18782 18782 18782 736 12 13823552
18782 18782 18782 18782 642 10 12058044
18782 18782 18701 18701 11453 17 214215176
18701 18782 18701 18781 759 13 14247742
18701 18782 18701 18780 1759 14 32955540
18780 18782 18780 18782 1580 14 29673192
18782 18782 18702 18782 2649 15 49635835
18782 18782 18701 18782 1264 15 23700251
18781 18781 18781 18781 750 12 14085750
18781 18781 18781 18781 733 13 13766473
18781 18782 18781 18782 743 13 13954609
18782 18782 18782 18782 697 11 13091054
18782 18782 18782 18782 681 11 12790542
18782 18782 18702 18782 2346 16 43979206
18782 18783 18701 18782 855 15 16051037
18782 18782 18782 18782 761 12 14293102
18782 18782 18782 18782 759 13 14255538
18782 18782 18782 18782 629 10 11813878
18782 18782 18782 18782 2305 19 43292510
18800 18800 18800 18800 24416 377 459020800
18780 18780 18780 18780 20 1 375600
18800 18800 18799 18799 193 3 3628272
18799 18800 18799 18800 701 14 13178428
18800 18800 18800 18800 536 4 10076800
18800 18800 18800 18800 988 3 18574400
18780 18780 18780 18780 500 1 9390000
18800 18800 18800 18800 61 1 1146800
18780 18780 18780 18780 4302 1 80791560
18799 18799 18799 18799 495 7 9305505
18799 18799 18799 18799 775 12 14569225
18799 18799 18781 18798 768 14 14437387
18798 18799 18798 18799 723 12 13591242
18799 18799 18790 18790 692 11 13003850
18790 18790 18790 18790 1124 13 21119960
18790 18790 18790 18790 690 11 12965100
18790 18790 18790 18790 759 12 14261610
18790 18790 18790 18790 701 11 13171790
18790 18790 18790 18790 754 13 14167660
18790 18790 18785 18785 698 11 13113765
18785 18785 18784 18784 967 13 18164602
18784 18784 18780 18784 971 13 18238152
18784 18784 18784 18784 696 11 13073664
18784 18784 18732 18784 797 14 14967987
18784 18784 18782 18782 761 12 14293876
18782 18782 18780 18780 759 12 14254643
18780 18780 18732 18779 1522 12 28540410
18779 18779 18777 18777 768 13 14421438
18777 18777 18770 18770 763 12 14324704
18770 18770 18730 18764 28375 18 531503783
18764 18764 18731 18731 685 11 12843642
18730 18730 18690 18700 7882 21 147407337
18700 18711 18700 18711 1021 17 19095010
18710 18710 18700 18700 1063 17 19887490
18700 18700 18700 18700 1025 16 19167500
18700 18700 18699 18699 1196 17 22364825
18698 18698 18695 18695 1092 17 20416868
18695 18695 18689 18689 1026 16 19177670
18689 18689 18689 18689 1142 18 21342838
18689 18689 18689 18689 1015 16 18969335
18689 18689 18689 18689 1146 18 21417594
18689 18689 18601 18689 1151 19 21507255
18689 18689 18689 18689 1013 16 18931957
18688 18688 18687 18687 1101 17 20575297
18687 18687 18685 18685 1023 16 19115957
18684 18684 18680 18680 1117 18 20867216
18679 18679 18670 18670 1018 16 19012096
18670 18670 18668 18668 1080 17 20162651
18667 18667 18661 18662 1152 19 21500292
18662 18662 18660 18660 1126 18 21013028
18660 18660 18659 18659 1099 17 20506780
18659 18659 18657 18657 1077 17 20093962
18657 18657 18649 18649 1070 17 19956788
18649 18649 18640 18643 1063 18 19820455
18642 18642 18640 18640 1123 19 20933778
18640 18640 18640 18640 1135 18 21156400
18640 18640 18640 18640 1279 18 23840560
18640 18640 18640 18640 1073 19 20000720
18640 18640 18640 18640 1137 19 21193680
18640 18640 18640 18640 1024 18 19087360
18640 18640 18640 18640 1082 18 20168480
18640 18640 18640 18640 1154 18 21510560
18640 18640 18640 18640 1122 19 20914080
18640 18640 18640 18640 1009 17 18807760
18640 18640 18640 18640 1094 17 20392160
18640 18640 18640 18640 1080 18 20131200
18640 18640 18601 18601 3877 22 72153534
18601 18601 18601 18601 1492 24 27752692
18635 18635 18635 18635 933 15 17386455
18635 18640 18635 18640 1122 19 20913745
18640 18640 18600 18640 7764 18 144452560
18640 18640 18640 18640 1183 19 22051120
18640 18640 18640 18640 1356 17 25275840
18640 18640 18639 18639 1146 19 21361255
18639 18640 18639 18640 1078 18 20092971
18640 18640 18601 18640 1095 17 20407602
18640 18640 18639 18639 942 15 17558251
18639 18640 18639 18639 1113 19 20745208
18639 18639 18639 18639 1156 19 21546684
18639 18639 18637 18637 1133 19 21117173
18637 18637 18636 18636 1013 16 18879222
18636 18636 18635 18635 1072 18 19977028
18635 18635 18635 18635 1047 16 19510845
18634 18634 18632 18632 1159 18 21595734
18633 18634 18633 18634 1146 21 21354160
18634 18634 18634 18634 1000 16 18634000
18634 18634 18634 18634 1158 18 21578172
18634 18634 18634 18634 1011 16 18838974
18634 18634 18634 18634 1065 17 19845210
18634 18634 18634 18634 1315 19 24503710
18634 18634 18601 18634 10537 19 196039958
18634 18634 18634 18634 1159 18 21596806
18634 18634 18634 18634 1156 18 21540904
18634 18634 18634 18634 2671 19 49771414
18634 18634 18634 18634 1130 18 21056420
18634 18635 18634 18635 939 17 17497969
18635 18635 18630 18630 3337 19 62172140
18630 18630 18630 18630 1105 17 20586150
18630 18630 18629 18629 1095 17 20399270
18629 18630 18629 18630 1137 19 21181890
18630 18630 18630 18630 1097 17 20437110
18630 18630 18630 18630 1074 17 20008620
18630 18630 18630 18630 1131 18 21070530
18630 18630 18630 18630 1021 16 19021230
18630 18630 18630 18630 1088 19 20269440
18630 18630 18630 18630 1162 19 21648060
18630 18630 18630 18630 1122 19 20902860
18630 18630 18630 18630 930 15 17325900
18630 18630 18602 18630 7625 22 141899750
18630 18630 18630 18630 1134 19 21126420
18630 18630 18630 18630 1132 18 21089160
18629 18629 18602 18602 4936 16 91844744
18629 18635 18629 18635 2142 23 39910956
18635 18635 18635 18635 972 15 18113220
18635 18635 18634 18635 1197 20 22305925
18635 18635 18635 18635 1156 18 21542060
18635 18635 18634 18635 7157 24 133367407
18635 18635 18635 18635 1095 18 20405325
18635 18638 18603 18638 2033 19 37853938
18638 18638 18638 18638 1155 19 21526890
18638 18638 18637 18638 1142 19 21284246
18638 18638 18637 18637 1114 17 20762409
18637 18637 18636 18637 1094 18 20388819
18637 18637 18637 18637 1071 18 19960227
18637 18638 18637 18638 1076 18 20053917
18638 18638 18638 18638 1951 19 36362738
18638 18638 18638 18638 1132 18 21098216
18638 18638 18638 18638 1136 18 21172768
18638 18638 18637 18637 1008 16 18786594
18637 18637 18637 18637 1099 18 20482063
18637 18638 18605 18638 1652 20 30772885
18638 18638 18605 18638 1431 19 26659890
18638 18638 18638 18638 1081 17 20147678
18638 18638 18638 18638 1088 17 20278144
18638 18638 18638 18638 1096 17 20427248
18638 18638 18638 18638 1141 18 21265958
18638 18638 18638 18638 1113 18 20744094
18638 18638 18604 18638 1597 19 29746390
18638 18638 18638 18638 1071 17 19961298
18638 18638 18638 18638 1068 17 19905384
18638 18638 18638 18638 1173 18 21862374
18638 18638 18636 18636 1126 18 20985446
18636 18636 18636 18636 955 15 17797380
18636 18636 18602 18635 1896 22 35307881
18601 18635 18600 18600 25559 26 475414284
18600 18634 18600 18634 1562 23 29072750
18600 18634 18600 18634 1432 20 26648222
18634 18634 18630 18630 1149 18 21408154
18630 18630 18629 18629 1010 16 18815919
18629 18629 18600 18629 2708 20 50400932
18629 18629 18629 18629 1048 17 19523192
18629 18629 18629 18629 992 16 18479968
18629 18629 18629 18629 1122 18 20901738
18629 18629 18600 18629 1188 22 22120986
18629 18637 18600 18600 1146 21 21334061
18637 18637 18637 18637 1132 18 21097084
18637 18637 18637 18637 946 15 17630602
18637 18637 18637 18637 1140 18 21246180
18637 18637 18637 18637 1083 17 20183871
18637 18637 18637 18637 17103 19 318748611
18637 18637 18637 18637 1074 18 20016138
18637 18638 18637 18638 1371 22 25551898
18638 18638 18638 18638 1159 22 21601442
18638 18638 18610 18638 1845 25 34367510
18638 18638 18601 18638 3910 20 72792221
18638 18638 18511 18638 36605 27 678302248
18638 18638 18638 18638 1063 17 19812194
18638 18638 18637 18637 1144 18 21321612
18637 18637 18636 18636 1149 18 21413206
18636 18637 18636 18636 1074 18 20015537
18636 18637 18510 18637 3084 21 57223473
18637 18637 18635 18635 1096 17 20425202
18635 18637 18635 18637 1002 18 18673124
18637 18637 18636 18636 1075 19 20034262
18636 18638 18521 18638 3016 20 56139441
18638 18639 18638 18638 1149 22 21415244
18638 18638 18550 18637 1720 18 32000159
18637 18638 18600 18600 2214 21 41254647
18600 18638 18520 18637 2674 20 49634471
18637 18637 18637 18637 1135 19 21152995
18637 18637 18599 18599 1438 23 26753221
18599 18600 18599 18600 6705 23 124712598
18600 18600 18600 18600 1488 23 27676800
18600 18600 18600 18600 1495 24 27807000
18600 18635 18600 18635 1409 24 26209885
18635 18635 18634 18634 1142 18 21280855
18634 18634 18634 18634 1097 17 20441498
18634 18634 18600 18600 1636 22 30447212
18600 18634 18600 18634 1029 17 19173604
18634 18634 18633 18634 1142 22 21279297
18634 18634 18633 18633 1062 18 19788876
18633 18634 18633 18634 1131 20 21074486
18634 18634 18600 18600 3544 25 65929323
18600 18600 18600 18600 1977 25 36772200
18600 18600 18600 18600 1509 24 28067400
18600 18600 18599 18599 1458 24 27117842
18599 18599 18551 18599 1996 25 37100564
18599 18599 18599 18599 1394 23 25927006
18599 18599 18551 18599 3446 25 63996154
18599 18599 18555 18555 2151 25 39923113
18555 18555 18520 18555 7539 35 139685625
18560 18560 18550 18550 4803 5 89140495
18550 18550 18550 18550 1146 18 21258300
18549 18550 18549 18550 1089 18 20200750
18550 18550 18550 18550 1166 17 21629300
18550 18550 18500 18550 26155 25 484032200
18550 18550 18550 18550 1142 18 21184100
18550 18550 18520 18550 1016 17 18843800
18550 18550 18520 18520 1148 19 21289360
18520 18550 18520 18550 1120 19 20772880
18550 18550 18550 18550 1066 17 19774300
18550 18550 18500 18548 8133 20 150520123
18548 18548 18500 18547 1322 19 24512114
18547 18547 18490 18500 5829 26 107853532
18500 18500 18490 18500 8047 37 148809940
18500 18500 18480 18480 5998 33 110895870
18480 18480 18451 18451 2983 24 55069828
18450 18450 18440 18440 1059 17 19531020
18440 18440 18400 18430 15423 23 283822356
18400 18400 18300 18380 2555 23 46961160
18380 18380 18350 18379 1028 17 18886391
18379 18379 18378 18378 1071 17 19683786
18378 18378 18250 18250 1265 19 23214558
18370 18370 18250 18370 1731 19 31726470
18369 18369 18367 18368 1158 19 21270725
18368 18368 18365 18365 1089 19 20000800
18365 18365 18365 18365 1083 17 19889295
18364 18364 18360 18363 1090 18 20015849
18362 18362 18360 18361 1150 21 21115510
18360 18360 18350 18350 1110 18 20370350
18350 18359 18349 18349 1028 19 18865034
18349 18350 18340 18340 1078 19 19776812
18340 18340 18339 18340 1157 19 21219080
18340 18340 18339 18339 1075 18 19715316
18339 18339 18337 18337 1127 19 20667030
18336 18337 18336 18337 963 17 17657809
18335 18337 18279 18337 5354 24 97934389
18337 18337 18336 18337 1130 19 20720760
18337 18337 18259 18336 1468 20 26891741
18336 18336 18335 18335 949 15 17400114
18335 18335 18334 18335 1184 20 21708263
18334 18334 18300 18300 949 15 17389378
18300 18300 18260 18300 1168 19 21372360
18300 18300 18260 18299 2533 21 46298448
18299 18299 18299 18299 917 15 16780183
18299 18299 18258 18299 4135 21 75541742
18299 18299 18258 18298 4344 21 79355434
18298 18298 18290 18290 1156 18 21150574
18290 18290 18250 18257 3947 26 72061020
18257 18257 18257 18257 939 15 17143323
18257 18258 18257 18258 9107 21 166272344
18258 18258 18214 18258 4234 25 77209231
18250 18250 18249 18249 1712 27 31243175
18249 18249 18247 18247 1694 27 30913047
18247 18247 18246 18246 11076 19 202099597
18246 18246 18244 18244 1077 17 19649978
18244 18244 18212 18212 2504 17 45622372
18212 18212 18160 18197 2402 35 43705051
18197 18197 18003 18003 9077 41 163679462
18003 18003 17900 17950 5843 37 105105438
17950 17950 17940 17940 2882 45 51712060
17940 17940 17890 17890 5350 50 95880590
17890 17890 17888 17889 3088 44 55241248
17889 17950 17889 17950 6060 46 108478699
17950 17950 17950 17950 14061 86 252394950
17950 18000 17893 18000 22721 71 408633964
18000 18000 18000 18000 7294 68 131292000
18000 18100 18000 18100 8657 65 155933300
18100 18100 18100 18100 2725 43 49322500
18100 18197 18100 18197 2729 44 49431760
18197 18200 18197 18200 2051 35 37324913
18200 18200 18200 18200 2506 32 45609200
18200 18200 18200 18200 2846 30 51797200
18200 18200 18200 18200 2032 32 36982400
18200 18240 18200 18240 1781 30 32461360
18240 18240 18240 18240 2232 37 40711680
18240 18240 18240 18240 2462 32 44906880
18240 18240 18222 18240 2234 35 40744002
18240 18246 18240 18246 3677 36 67076126
18246 18249 18246 18249 2090 30 38137072
18249 18295 18249 18295 2891 34 52771083
18295 18300 18295 18300 2088 35 38206455
18300 18300 18300 18300 5986 33 109543800
18300 18300 18300 18300 2961 31 54186300
18300 18300 18300 18300 4843 38 88626900
18300 18330 18300 18330 2039 33 37343340
18330 18378 18330 18378 1897 35 34831709
18377 18380 18377 18380 3486 34 64067690
18380 18380 18380 18380 2671 34 49092980
18380 18390 18380 18390 2895 33 53234670
18390 18390 18390 18390 2048 34 37662720
18390 18390 18390 18390 6896 32 126817440
18390 18390 18390 18390 1956 31 35970840
18390 18390 18390 18390 2272 35 41782080
18390 18399 18390 18399 1967 34 36182423
18399 18399 18040 18399 3384 36 61796234
18399 18399 18399 18399 1832 30 33706968
18399 18399 18399 18399 1969 31 36227631
18399 18400 18399 18400 2015 34 37075572
18400 18400 18400 18400 1616 25 29734400
18400 18400 18400 18400 2420 39 44528000
18400 18400 18400 18400 2845 31 52348000
18400 18400 18400 18400 1456 20 26790400
18400 18400 18399 18399 1120 18 20607258
18399 18399 18399 18399 579 9 10653021
18399 18399 18251 18399 757 14 13918571
18399 18399 18399 18399 615 10 11315385
18399 18399 18399 18399 768 13 14130432
18399 18399 18399 18399 632 11 11628168
18399 18399 18399 18399 761 12 14001639
18399 18399 18399 18399 698 12 12842502
18399 18399 18399 18399 750 12 13799250
18399 18399 18399 18399 747 12 13744053
18399 18399 18399 18399 1887 13 34718913
18399 18399 18399 18399 761 12 14001639
18399 18399 18397 18398 748 13 13761778
18398 18398 18398 18398 828 13 15233544
18398 18398 18260 18398 630 11 11578440
18398 18398 18251 18398 3506 17 64121202
18398 18398 18040 18398 4795 15 87149930
18398 18398 18032 18397 2639 13 47827805
18397 18397 18396 18396 744 12 13686686
18396 18396 18395 18395 812 15 14937239
18395 18395 18390 18390 377 6 6933345
18390 18394 18390 18393 896 15 16479406
18393 18393 18393 18393 955 15 17565315
18393 18394 18393 18394 759 14 13960779
18394 18394 18393 18393 696 11 12801776
18393 18393 18391 18391 687 12 12635022
18391 18392 18391 18391 754 12 13867319
18391 18391 18390 18390 543 8 9985981
18390 18390 18389 18389 436 7 8017724
18389 18389 18389 18389 1090 17 20044010
18389 18389 18389 18389 897 14 16494933
18389 18389 18387 18387 714 11 13129103
18387 18387 18387 18387 691 11 12705417
18387 18387 18386 18387 629 12 11565244
18387 18387 18387 18387 768 12 14121216
18386 18386 18386 18386 650 10 11950900
18386 18386 18384 18384 837 13 15388315
18384 18385 18384 18384 758 14 13935088
18384 18384 18380 18380 691 12 12702025
18379 18379 18377 18377 750 12 13783371
18377 18377 18373 18373 726 11 13340307
18373 18373 18040 18369 5130 15 92800994
18369 18369 18307 18365 773 14 14194339
18365 18365 18362 18362 780 13 14323610
18362 18362 18361 18361 634 10 11641446
18361 18361 18360 18361 747 14 13715212
18361 18362 18361 18362 767 13 14083311
18361 18361 18316 18361 744 13 13655274
18361 18361 18360 18360 780 13 14320995
18360 18360 18360 18360 704 11 12925440
18360 18360 18360 18360 693 12 12723480
18360 18360 18036 18360 5108 21 92504212
18360 18360 18022 18022 9046 17 163338660
18030 18360 18000 18360 17697 25 318882460
18360 18360 18358 18358 1051 14 19296116
18358 18358 18356 18356 635 10 11656576
18356 18356 18150 18352 864 14 15836702
18352 18352 18330 18345 739 13 13556445
18345 18345 18339 18339 763 12 13994507
18339 18339 18330 18330 635 10 11643447
18330 18330 18320 18320 748 13 13709550
18320 18320 18319 18319 618 10 11321398
18319 18319 18310 18310 1036 13 18976649
18310 18310 18300 18310 625 11 11443240
18310 18310 18310 18310 768 13 14062080
18310 18310 18309 18309 753 13 13787179
18150 18310 18150 18309 1150 12 20975861
18309 18310 18307 18307 759 13 13896168
18307 18307 18299 18299 772 12 14128301
18299 18299 18299 18299 755 12 13815745
18299 18299 18299 18299 639 10 11693061
18299 18300 18290 18300 831 16 15206103
18300 18300 18300 18300 778 12 14237400
18300 18300 18250 18250 703 12 12861550
18250 18250 18250 18250 764 12 13943000
18250 18250 18250 18250 763 12 13924750
18250 18250 18249 18249 740 12 13504510
18249 18249 18248 18248 629 10 11478246
18248 18248 18220 18220 631 10 11500376
18220 18220 18220 18220 915 15 16671300
18220 18248 18190 18248 1128 15 20553904
18200 18200 18200 18200 639 10 11629800
18200 18248 18200 18248 754 14 13751264
18248 18248 18190 18248 2949 15 53685703
18248 18248 18248 18248 687 11 12536376
18248 18248 18248 18248 754 13 13758992
18248 18248 18247 18247 751 12 13704121
18247 18247 18247 18247 843 11 15382221
18247 18247 18247 18247 965 14 17608355
18247 18247 18246 18247 758 14 13831038
18247 18247 18001 18247 1899 16 34415412
18247 18247 18000 18240 1168 12 21194996
18240 18240 18240 18240 757 12 13807680
18240 18240 18240 18240 761 12 13880640
18239 18240 18239 18240 755 13 13770850
18240 18240 18230 18230 755 12 13769428
18230 18230 18229 18230 646 11 11776549
18230 18230 18229 18229 739 13 13471846
18220 18220 18219 18219 769 12 14011047
18219 18220 18010 18220 1751 16 31729965
18001 18220 17900 18000 40460 30 726828764
18000 18000 18000 18000 4138 53 74484000
18000 18200 18000 18199 1311 21 23726683
18199 18199 18196 18196 876 14 15941751
18196 18196 18194 18194 771 12 14028784
18194 18194 17894 18149 7905 18 141786049
18149 18149 18098 18098 1309 21 23716541
18098 18098 17900 18000 12718 52 228153343
18000 18190 18000 18190 5834 19 105170460
18190 18190 18000 18190 6715 28 121195850
18190 18190 18180 18180 1506 24 27388118
18180 18188 18150 18150 1552 25 28216079
18150 18187 18150 18150 1260 22 22877362
18150 18150 18150 18150 1527 24 27715050
18150 18150 18150 18150 1500 24 27225000
18150 18150 18150 18150 1257 21 22814550
18150 18150 18150 18150 1493 25 27097950
18150 18150 18150 18150 1357 21 24629550
18150 18150 18150 18150 1572 24 28531800
18006 18150 18005 18150 3456 27 62437400
18150 18150 18149 18149 1498 23 27187392
18149 18149 18149 18149 1479 23 26842371
18149 18149 18148 18148 1474 24 26750580
18148 18148 18010 18139 1783 24 32306086
18139 18139 18137 18137 1446 23 26228367
18137 18137 18130 18130 1537 24 27872564
18129 18129 18119 18119 1535 24 27821590
18119 18119 18112 18112 1449 24 26249919
18112 18112 18100 18100 2219 38 40179732
18020 18020 18000 18000 12584 75 226596770
18000 18000 17998 17998 4080 64 73436229
17997 17997 17982 17996 8956 71 161107811
17996 17996 17995 17996 4554 71 81953684
17996 17996 17996 17996 3806 60 68492776
17996 18020 17996 18020 4358 68 78489078
18020 18020 18000 18019 12440 65 223996123
18019 18019 18018 18019 5000 67 90093843
18019 18019 18011 18019 4533 62 81672851
